@relation TestInstances

@attribute room {1,2,3,4,5}
@attribute ambientTemperature numeric
@attribute light numeric
@attribute pressure numeric
@attribute relativeHumidity numeric
@attribute gravityX numeric
@attribute gravityY numeric
@attribute gravityZ numeric
@attribute magneticX numeric
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute gravityMagnitude numeric
@attribute geomagneticMagnitude numeric
@attribute magneticProcessedY numeric
@attribute magneticProcessedZ numeric
@attribute latitude numeric
@attribute longitude numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute rssValue8 numeric
@attribute rssValue9 numeric

@data
3,0,25.777691,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.14657,47.421036,15.41927,-44.844189,46.953424,7.440127,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,25.777691,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.142566,47.421043,16.040642,-44.625702,46.953424,7.440127,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,25.833267,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.142566,47.421043,16.040642,-44.625702,46.953424,7.440127,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,25.833267,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.142566,47.296127,16.293846,-44.400829,46.953424,7.440127,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,25.833267,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.480385,47.29612,17.161558,-44.072712,46.953424,7.440127,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,25.37495,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.480385,47.29612,17.161558,-44.072712,46.953424,7.440127,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,25.37495,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.480385,47.435341,17.905628,-43.926071,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,25.37495,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.331829,47.435333,18.085901,-43.85215,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,25.37495,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.331829,47.536705,18.681749,-43.711906,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,25.37495,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.283813,47.536713,18.501137,-43.788662,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,23.531212,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.283813,47.536713,18.501137,-43.788662,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,23.531212,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.283813,47.674072,19.030899,-43.710892,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,23.531212,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.348332,47.674072,18.978361,-43.733727,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,21.648409,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.348332,47.674072,18.978361,-43.733727,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,21.648409,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.348332,47.94228,19.041609,-43.998631,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,21.648409,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.351892,47.942287,20.241598,-43.459641,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,21.648409,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.351892,48.207184,20.471277,-43.644695,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,21.648409,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.266125,48.207188,21.737862,-43.027874,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,21.648409,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.266125,48.280472,21.703026,-43.127518,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,21.648409,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.399457,48.280483,22.462679,-42.736782,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,20.486307,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.399457,48.280483,22.462679,-42.736782,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,20.486307,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.399457,48.212799,22.897011,-42.428772,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,20.486307,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.395788,48.212803,21.58881,-43.109131,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,20.364731,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.395788,48.212803,21.58881,-43.109131,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,20.364731,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.395788,47.997375,21.76823,-42.777241,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,20.364731,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.417376,47.997368,20.273214,-43.505684,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,19.273548,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.417376,47.997368,20.273214,-43.505684,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,19.273548,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.417376,48.009026,20.074911,-43.610371,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,19.273548,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.133678,48.009022,18.627962,-44.247772,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,17.705162,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.133678,48.009022,18.627962,-44.247772,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,17.705162,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.133678,47.93462,18.255911,-44.322117,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,17.705162,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.043681,47.934624,17.207752,-44.739487,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,16.278872,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.043681,47.934624,17.207752,-44.739487,46.953424,7.440128,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,16.278872,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.043681,48.012486,16.435717,-45.111702,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,16.278872,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.173986,48.012486,16.773659,-44.987141,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.959154,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.173986,48.012486,16.773659,-44.987141,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.959154,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.173986,48.014111,15.606936,-45.406807,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.959154,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.124022,48.014122,16.228191,-45.188503,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.719366,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.124022,48.014122,16.228191,-45.188503,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.719366,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.124022,48.153717,14.740056,-45.842243,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.719366,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.011959,48.153709,15.323667,-45.650467,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.011959,48.153709,15.323667,-45.650467,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.011959,48.465382,14.434341,-46.266006,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.887444,48.465389,15.258729,-46.00071,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.887444,48.824238,14.854321,-46.509731,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.910339,48.824226,16.211111,-46.054375,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.021822,48.824234,17.448454,-45.599968,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.01049,48.824234,17.99073,-45.38876,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.170163,48.824226,17.939903,-45.408867,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.59013,48.824226,17.387342,-45.623302,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.943341,48.824226,16.52137,-45.943985,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,11.027367,48.824226,15.161644,-46.410454,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.637689,48.824226,15.008052,-46.460346,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.353586,48.824226,15.354394,-46.347038,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.353586,49.175972,15.604107,-46.634621,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.241047,49.175964,15.214219,-46.763271,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.072193,49.175964,14.08349,-47.116146,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.895927,49.175964,13.241793,-47.359592,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.849133,49.175957,12.795623,-47.482079,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.816323,49.17598,11.924714,-47.708256,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.767298,49.175972,11.583127,-47.792336,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.766639,49.175972,11.424781,-47.830433,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.864537,49.175961,11.479895,-47.817234,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.933728,49.175972,12.052618,-47.676098,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.948685,49.175972,13.02991,-47.418327,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.948685,49.266068,13.532197,-47.371143,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,9.993514,49.26606,14.656262,-47.035511,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.100022,49.266071,14.299354,-47.145245,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.28169,49.26606,15.20276,-46.861729,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.406768,49.266068,15.514444,-46.759464,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.429262,49.266075,14.918392,-46.953033,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.343695,49.266068,14.62122,-47.046421,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.203656,49.266064,15.056139,-46.909042,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.040316,49.266068,15.818602,-46.657448,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,14.039524,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.156315,49.266071,16.115784,-46.555637,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.779643,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.156315,49.266071,16.115784,-46.555637,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.779643,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.303376,49.266068,16.729622,-46.338596,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.779643,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.303376,49.241066,16.646095,-46.342098,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.779643,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.385038,49.24107,16.96781,-46.225277,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.779643,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.244844,49.241066,17.631979,-45.976036,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.779643,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.244844,49.189583,17.311207,-46.042774,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.779643,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.055171,49.189583,17.860521,-45.832489,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.834732,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.055171,49.189583,17.860521,-45.832489,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.834732,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.055171,49.236794,17.675295,-45.954819,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.834732,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.272573,49.236797,19.097065,-45.382416,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.834732,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.272573,49.291492,19.06917,-45.453468,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.834732,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.294248,49.291485,20.51889,-44.817696,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.126049,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.294248,49.291485,20.51889,-44.817696,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.126049,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.294248,49.402039,20.636309,-44.885452,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,13.126049,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.226233,49.402039,19.23341,-45.504253,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.844537,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.226233,49.402039,19.23341,-45.504253,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.844537,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.226233,49.560665,19.618198,-45.512478,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.844537,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.22385,49.560658,20.595844,-45.078491,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.844537,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.22385,50.068287,20.688873,-45.593906,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.844537,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.262152,50.068295,21.569563,-45.183937,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.633403,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.262152,50.068295,21.569563,-45.183937,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.633403,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.262152,50.182064,21.70829,-45.243671,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.633403,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.189258,50.182068,21.590815,-45.299854,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.225052,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.189258,50.182068,21.590815,-45.299854,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.225052,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.189258,50.27462,21.918564,-45.245041,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.225052,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.040051,50.274612,21.89032,-45.258709,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.225052,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.040051,50.141113,22.041065,-45.0369,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.225052,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.106258,50.141102,20.835596,-45.607105,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.225052,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.106258,49.923096,20.963024,-45.308582,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,11.225052,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.173431,49.923111,20.080677,-45.70649,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.173431,49.923111,20.080677,-45.70649,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.173431,49.701889,19.634251,-45.659317,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.270261,49.701881,18.681133,-46.057487,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.270261,49.824791,18.343901,-46.32505,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.195541,49.824776,17.052299,-46.815887,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.195541,50.044018,17.164656,-47.008278,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.153455,50.044018,16.530638,-47.234959,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.153455,50.136024,16.504257,-47.341637,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.25447,50.136013,16.918833,-47.195057,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.25447,50.552624,16.407585,-47.815891,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.21031,50.552639,17.386833,-47.46859,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.21031,50.857189,17.114412,-47.891026,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.278645,50.857189,16.986353,-47.936596,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.278645,51.099194,17.195559,-48.119022,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.418789,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.270647,51.09919,16.992167,-48.191219,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.064092,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.270647,51.09919,16.992167,-48.191219,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.064092,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.270647,50.911846,17.242579,-47.903133,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.064092,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.191806,50.911846,18.041908,-47.607838,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.298069,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.191806,50.911846,18.041908,-47.607838,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.298069,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.191806,50.332863,17.885044,-47.048088,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.298069,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.320507,50.332863,17.177851,-47.310875,46.953424,7.440129,-41,-67,-76,-61,-61,-83,-61,-74,-75,-81
3,0,10.298069,0,0,1.228817,2.542638,9.386658,-18.082169,-17.315418,-11.342426,10.320507,50.171585,17.277077,-47.102978,46.953424,7.440129,-41,-73,-76,-65,-72,-81,-64,-74,-75,-81
